customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4177-OWLYG,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),111.01,2341.93,No
1034-OAXJT,Female,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,120.0,3007.27,Yes
7948-KIKCM,Female,0,No,Yes,69,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),80.16,5531.82,No
3013-PSQDD,Female,1,Yes,Yes,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,111.12,3199.95,Yes
2653-JIQHL,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,94.26,4022.43,No
7710-SDDVL,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,114.24,8222.41,No
3166-AIZOA,Female,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),34.47,1186.44,No
4074-GBZDO,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,97.16,2033.08,Yes
2071-USBHI,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,110.89,7002.55,Yes
4454-BMMFW,Male,1,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),82.44,5943.68,No
7761-ZIEQX,Female,0,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.94,3643.34,No
7478-FXAOV,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),74.94,1099.05,Yes
6635-TZNTG,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.44,796.08,No
2438-BPFKO,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.38,2833.12,No
3038-KULIR,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),104.69,4805.66,Yes
3231-TYUNZ,Female,0,Yes,Yes,22,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,98.13,2184.69,No
1902-FNPFY,Female,0,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,71.06,379.45,Yes
3348-REMVH,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.3,2005.72,No
7401-TBVDP,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),106.33,4314.31,Yes
4204-BKDAJ,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),77.82,3588.07,No
6699-WWOVB,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.94,518.81,No
1780-KSWPL,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),109.4,2312.68,No
1996-RTLPI,Female,0,Yes,Yes,58,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,96.54,5596.05,No
3476-FMPUY,Male,0,Yes,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),97.18,199.35,No
9764-ABOCF,Female,0,No,No,21,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,83.91,1769.82,No
1640-XBOHR,Male,1,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),92.63,648.21,Yes
9258-NZQPS,Male,1,No,No,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.1,1015.83,Yes
9085-OBQXT,Male,0,No,No,52,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.98,4191.91,Yes
2324-KTAAC,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),120.0,2877.53,No
8130-NPOHV,Female,0,Yes,No,10,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.7,834.64,No
2138-HVOXN,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,108.54,4248.63,No
2040-GRPPP,Female,1,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.62,588.77,Yes
5971-EYMYO,Female,0,Yes,No,23,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,109.36,2522.1,No
6732-TDYJH,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,75.98,2329.06,No
1366-WOLMR,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,106.7,7129.4,No
6694-FYNFM,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),94.41,2903.32,No
1386-NBURN,Male,0,No,No,20,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,87.77,1695.61,Yes
8792-PVZJG,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),96.85,3570.85,No
5049-MDUBD,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,67.39,2585.44,No
4182-MTBSA,Male,0,Yes,Yes,18,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.75,1558.99,No
6531-HNFLE,Male,0,No,Yes,24,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),80.66,1942.17,No
2000-XVXZM,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),38.35,1043.08,No
4523-ONFGM,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.51,6097.36,No
1000-CPZAQ,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Electronic check,66.31,133.44,No
5683-ITHRI,Male,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.64,2665.31,Yes
8953-YIVGV,Male,0,No,No,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.1,4944.81,No
6163-AJKXV,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),83.48,4859.95,No
1130-MHSCZ,Male,0,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.48,158.48,No
5345-MQFIU,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.81,513.04,No
1946-MGDPN,Male,0,No,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.03,284.29,Yes
3460-BFFKF,Male,0,No,No,44,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),68.29,2995.16,Yes
5046-USRRW,Male,0,No,No,53,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.4,3243.78,No
5066-VPTIC,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.24,169.25,No
4061-BHODO,Female,1,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,90.36,2859.07,Yes
6497-RATWF,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),95.63,4890.39,No
9065-DZPDT,Female,0,No,No,19,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),97.56,1859.33,No
7877-SYIMY,Female,0,No,No,34,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),99.39,3409.47,No
9610-IJUQX,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.34,680.65,Yes
3942-ESDAX,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,71.83,2967.51,No
5954-SNQRP,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),102.33,2347.64,No
8193-ESZWM,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),38.38,805.04,No
4562-ECJQF,Female,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.99,1221.54,Yes
1041-QKKMV,Male,1,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,116.8,493.05,No
5750-DPDSJ,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.82,1569.75,Yes
9698-YIDNV,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.6,2173.61,No
9988-LKZEE,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),94.65,464.09,No
3962-DVAZH,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,120.0,729.19,No
4114-CZATS,Male,0,No,Yes,18,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.73,1378.59,No
7337-YUKMJ,Female,0,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),85.32,2266.76,No
2102-IJZJJ,Male,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.92,2420.06,Yes
1832-WVWUD,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,59.56,4265.51,No
6072-GWESI,Female,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),99.06,3154.59,Yes
3405-ZHULX,Female,1,No,Yes,35,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),96.2,3363.83,No
1414-PVDXI,Male,0,Yes,No,58,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.35,4562.0,No
4384-ETBGA,Male,0,No,No,13,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),66.76,853.78,No
4666-CNWMQ,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),105.25,3777.47,No
9048-JGMKQ,Male,1,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),89.51,3851.6,No
3069-KARSP,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,86.57,3355.7,No
9816-YHTBT,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),74.19,2326.64,No
7994-EQQAN,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,93.28,2782.63,No
3369-VEDAA,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,91.14,908.29,No
1738-TAXNO,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),83.89,1664.31,No
7936-BDZHQ,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,50.36,3663.62,No
6886-CCAZD,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.77,647.22,Yes
9674-WXGBT,Male,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,104.93,2833.41,No
2650-DPSIB,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,80.18,2067.16,Yes
4266-AXESH,Male,0,No,Yes,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.64,3705.8,Yes
9175-ECOLC,Female,1,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),40.87,1070.07,No
8713-ZWFNA,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,72.48,1656.15,Yes
6755-UTRRD,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),86.77,4342.74,No
4320-NBVSE,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),108.94,3491.27,Yes
1533-XXMVY,Female,0,No,Yes,30,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,75.35,2269.62,No
6118-DVCLE,Female,1,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.65,630.78,No
2776-EBOKQ,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.91,764.93,No
5858-PQURZ,Male,1,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.56,1308.85,No
4212-ZFFCR,Female,0,Yes,Yes,54,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,67.92,3656.29,No
9625-COPOY,Female,0,Yes,No,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),77.3,5115.75,No
1002-HEMVB,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,46.22,1614.52,No
6987-FOOLX,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.0,8623.72,No
7827-VVKOY,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.33,2358.15,Yes
7236-UAKTQ,Female,1,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,96.7,2096.13,No
6183-OQSTP,Female,1,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.4,2236.79,No
1450-CFBIT,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.25,588.7,No
5620-ZVRYL,Male,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Electronic check,103.03,1840.27,Yes
2141-CAMBH,Female,1,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),115.81,3132.73,Yes
2017-RYBEH,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.62,440.81,No
4727-CQVXK,Male,0,No,Yes,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,96.66,2305.06,No
4536-HFFRO,Male,0,Yes,Yes,10,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,73.13,762.56,No
5982-VRHTF,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.81,437.56,No
9287-GRHBL,Female,0,No,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),40.14,1319.29,No
1954-DDYAS,Female,1,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),37.85,81.11,No
4926-OJDOL,Male,0,Yes,No,10,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,82.19,844.49,No
6882-VUUAG,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,120.0,1650.37,Yes
2358-MOGFQ,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),45.21,880.93,No
1227-ADUZJ,Female,0,No,Yes,41,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),91.38,3710.86,No
2757-JAFLZ,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,92.45,1748.33,No
3733-WSIVR,Female,0,No,No,71,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,70.03,5004.15,No
3138-AKKUR,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.61,1858.12,No
1219-ETKVU,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,110.96,325.21,No
2983-JUAOF,Male,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),120.0,1316.05,No
3513-MDPRW,Female,0,No,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,97.18,3112.29,Yes
7824-FMZMK,Female,0,No,Yes,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.34,216.64,No
4897-EKQCN,Female,0,No,No,16,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.76,676.44,Yes
6624-DVRNA,Female,0,No,No,61,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),117.42,7217.76,Yes
6082-YZXYU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,116.49,8405.48,No
1747-OXTMK,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),45.47,329.91,No
8340-IQSPV,Female,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.66,1739.12,Yes
1428-FCEVB,Female,1,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,2784.62,Yes
4702-AMOCN,Male,1,Yes,No,52,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,64.06,3349.8,No
8015-UKHXK,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),77.2,1456.52,Yes
5220-HISGM,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.85,3355.84,No
4514-NNCGR,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),44.82,2622.79,No
8444-IJITE,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),88.53,2402.81,Yes
6855-GABPP,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),37.56,53.39,No
9041-VYIVA,Female,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,88.81,1964.24,No
6939-MCOJQ,Female,0,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),114.69,1474.75,No
6345-IFDJJ,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.81,1095.64,Yes
2431-XYKTZ,Female,0,No,Yes,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.8,304.78,Yes
2806-SILVL,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),107.86,327.65,No
7673-OKPPU,Male,0,No,No,70,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.02,2178.08,No
9006-AFGSQ,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),102.82,5595.49,No
6980-ABXKH,Female,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,107.44,7748.85,Yes
5014-VYLOA,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,99.62,7177.59,Yes
9849-BBHNM,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.04,1361.86,No
9154-ETVAO,Male,1,Yes,No,17,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.77,1377.03,No
8060-NUYFG,Female,0,Yes,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.98,1599.44,No
